Time_ms,ax,ay,az,gx,gy,gz
1772935212263.0374,-0.036,0.0274,-0.9788,3.553,-4.104,-1.278
1772935212263.0374,-0.04,0.0281,-0.9798,3.561,-3.859,-1.365
1772935212263.0374,-0.0375,0.0285,-0.9795,3.465,-3.824,-1.347
1772935212263.0374,-0.0375,0.0271,-0.9798,3.5,-4.069,-1.383
1772935212263.0374,-0.0368,0.0287,-0.9801,3.325,-4.296,-1.383
1772935212263.0374,-0.0354,0.0303,-0.9793,3.369,-4.156,-1.47
1772935212263.0374,-0.037,0.0301,-0.9839,3.605,-3.973,-1.54
1772935212263.0374,-0.0371,0.0314,-0.9822,3.605,-4.235,-1.514
1772935212278.6472,-0.036,0.0312,-0.9849,3.5,-4.244,-1.601
1772935212278.6472,-0.0353,0.0317,-0.9831,3.29,-4.296,-1.619
1772935212278.6472,-0.0353,0.0321,-0.9845,3.5,-4.436,-1.417
1772935212278.6472,-0.0357,0.0323,-0.9866,3.465,-4.76,-1.444
1772935212278.6472,-0.0345,0.0325,-0.9838,3.325,-4.611,-1.488
1772935212278.6472,-0.0346,0.0318,-0.9886,3.211,-4.699,-1.584
1772935212278.6472,-0.0365,0.0304,-0.9888,3.465,-4.961,-1.391
1772935212278.6472,-0.0343,0.0333,-0.9872,3.535,-5.18,-1.015
1772935212278.6472,-0.0329,0.0331,-0.986,3.272,-5.346,-1.409
1772935212278.6472,-0.035,0.0326,-0.9873,3.185,-5.355,-1.461
1772935212278.6472,-0.0329,0.0314,-0.9872,3.316,-5.53,-1.444
1772935212278.6472,-0.0342,0.0337,-0.9889,3.264,-5.565,-1.488
1772935212278.6472,-0.0321,0.034,-0.9898,3.237,-5.889,-1.286
1772935212294.4824,-0.0339,0.0326,-0.9876,3.369,-5.994,-1.4
1772935212294.4824,-0.0346,0.0321,-0.9858,3.36,-6.143,-1.619
1772935212294.4824,-0.0347,0.0315,-0.9845,3.413,-6.16,-1.593
1772935212294.4824,-0.0346,0.0321,-0.9864,3.334,-6.239,-1.426
1772935212294.4824,-0.0357,0.0311,-0.9856,3.255,-6.317,-1.391
1772935212294.4824,-0.0357,0.0307,-0.9843,3.596,-6.676,-1.584
1772935212294.4824,-0.0339,0.0312,-0.9843,3.797,-6.851,-1.566
1772935212294.4824,-0.0353,0.0327,-0.9838,3.57,-7.053,-1.619
1772935212294.4824,-0.0369,0.0308,-0.9814,3.605,-6.939,-1.759
1772935212294.4824,-0.0359,0.0315,-0.9819,3.509,-6.86,-1.68
1772935212294.4824,-0.0359,0.0314,-0.9784,3.5,-7.166,-1.61
1772935212294.4824,-0.0379,0.0296,-0.9784,3.728,-7.385,-1.645
1772935212294.4824,-0.0406,0.0314,-0.9764,3.465,-7.096,-1.698
1772935212310.0264,-0.0401,0.0315,-0.9754,3.482,-6.965,-1.82
1772935212310.0264,-0.0391,0.0307,-0.9761,3.658,-7.053,-1.636
1772935212310.0264,-0.0419,0.032,-0.9753,3.509,-7.219,-1.75
1772935212310.0264,-0.0425,0.032,-0.9732,3.78,-7.254,-1.881
1772935212310.0264,-0.0418,0.0273,-0.9761,3.421,-7.184,-1.89
1772935212310.0264,-0.0407,0.0311,-0.9785,3.334,-7.157,-1.969
1772935212310.0264,-0.0401,0.0316,-0.9753,3.474,-7.157,-1.811
1772935212310.0264,-0.0395,0.0297,-0.9733,3.474,-7.061,-1.846
1772935212310.0264,-0.0403,0.0305,-0.9743,3.334,-6.808,-1.969
1772935212310.0264,-0.0416,0.0325,-0.9744,3.526,-6.79,-1.969
1772935212310.0264,-0.0414,0.0306,-0.9743,3.544,-6.764,-2.039
1772935212310.0264,-0.0406,0.0318,-0.9742,3.246,-6.816,-1.82
1772935212324.9775,-0.0398,0.0314,-0.976,3.421,-6.764,-1.82
1772935212324.9775,-0.0407,0.0293,-0.9767,3.57,-6.624,-1.802
1772935212324.9775,-0.0398,0.029,-0.9773,3.482,-6.606,-1.89
1772935212324.9775,-0.0394,0.0279,-0.9784,3.605,-6.72,-1.855
1772935212324.9775,-0.0414,0.0281,-0.9786,3.57,-6.772,-1.96
1772935212324.9775,-0.0411,0.0286,-0.9795,3.701,-6.702,-1.811
1772935212324.9775,-0.04,0.0306,-0.9827,3.544,-6.851,-1.881
1772935212324.9775,-0.0375,0.0307,-0.9806,3.5,-6.729,-1.566
1772935212324.9775,-0.0398,0.0311,-0.9859,3.447,-6.519,-1.584
1772935212324.9775,-0.0409,0.0307,-0.9813,3.386,-6.344,-1.558
1772935212324.9775,-0.0396,0.0293,-0.9822,3.482,-6.685,-1.575
1772935212324.9775,-0.0377,0.0303,-0.9821,3.404,-6.58,-1.645
1772935212324.9775,-0.0391,0.0329,-0.9822,2.966,-6.685,-1.706
1772935212340.5078,-0.0358,0.0315,-0.9839,2.958,-6.3,-1.759
1772935212340.5078,-0.0381,0.0321,-0.9822,3.08,-6.562,-1.461
1772935212340.5078,-0.0385,0.0324,-0.9818,3.036,-6.755,-1.558
1772935212340.5078,-0.0415,0.0306,-0.9856,2.791,-6.466,-1.61
1772935212340.5078,-0.0395,0.0301,-0.9864,2.817,-6.344,-1.811
1772935212340.5078,-0.0398,0.0322,-0.9839,2.879,-6.405,-1.837
1772935212340.5078,-0.0418,0.0315,-0.9874,2.817,-6.265,-1.575
1772935212340.5078,-0.0391,0.0312,-0.9833,2.73,-6.379,-1.732
