Time_ms,ax,ay,az
1772931106888.6238,0.0448,-0.625,-0.7374
1772931106888.6238,0.0425,-0.6248,-0.738
1772931106888.6238,0.0438,-0.6248,-0.7373
1772931106904.872,0.0437,-0.6254,-0.7399
1772931106904.872,0.0416,-0.6255,-0.7382
1772931106904.872,0.0429,-0.6223,-0.7372
1772931106904.872,0.0441,-0.6236,-0.7422
1772931106904.872,0.0435,-0.6232,-0.7422
1772931106904.872,0.0431,-0.622,-0.7432
1772931106904.872,0.0431,-0.6235,-0.7421
1772931106904.872,0.0454,-0.6207,-0.7441
1772931106920.443,0.0455,-0.6205,-0.7432
1772931106920.443,0.044,-0.6219,-0.7454
1772931106920.443,0.0439,-0.6204,-0.7436
1772931106920.443,0.0462,-0.6189,-0.7438
1772931106920.443,0.0444,-0.6191,-0.7463
1772931106920.443,0.048,-0.6201,-0.7454
1772931106920.443,0.0486,-0.6217,-0.7448
1772931106920.443,0.0468,-0.6218,-0.7441
1772931106936.4243,0.0482,-0.6202,-0.7432
1772931106936.4243,0.0492,-0.6225,-0.7447
1772931106936.4243,0.0483,-0.6245,-0.7464
1772931106936.4243,0.0501,-0.6224,-0.7448
1772931106936.4243,0.0501,-0.6226,-0.7494
1772931106936.4243,0.0489,-0.6242,-0.7476
1772931106936.4243,0.0485,-0.6243,-0.7487
1772931106936.4243,0.0466,-0.6238,-0.7554
1772931106952.464,0.0462,-0.6233,-0.7591
1772931106952.464,0.0418,-0.6226,-0.7596
1772931106952.464,0.0451,-0.6281,-0.7557
1772931106952.464,0.0536,-0.6346,-0.7542
1772931106952.464,0.0578,-0.6338,-0.7521
1772931106952.464,0.0611,-0.6343,-0.7499
1772931106952.464,0.0615,-0.6345,-0.7487
1772931106952.464,0.0644,-0.6337,-0.7442
1772931106967.5493,0.0587,-0.6301,-0.7409
1772931106967.5493,0.0543,-0.6321,-0.7449
1772931106967.5493,0.0511,-0.6319,-0.7405
1772931106967.5493,0.0489,-0.6345,-0.7415
1772931106967.5493,0.0448,-0.6386,-0.7442
1772931106983.5872,0.0449,-0.6408,-0.7448
1772931106983.5872,0.0436,-0.6432,-0.7459
1772931106983.5872,0.0443,-0.6439,-0.7471
1772931106983.5872,0.0405,-0.6445,-0.7486
1772931106983.5872,0.0408,-0.641,-0.7492
1772931106983.5872,0.04,-0.6424,-0.7509
1772931106983.5872,0.0399,-0.64,-0.7519
1772931106983.5872,0.0417,-0.6406,-0.7518
1772931106998.6484,0.0409,-0.6385,-0.7523
1772931106998.6484,0.0434,-0.6376,-0.7551
1772931106998.6484,0.0437,-0.6386,-0.7552
1772931106998.6484,0.0456,-0.6384,-0.7596
1772931106998.6484,0.0445,-0.6328,-0.7597
1772931106998.6484,0.0465,-0.6361,-0.7629
1772931106998.6484,0.0455,-0.6348,-0.7605
1772931106998.6484,0.049,-0.6339,-0.7594
1772931107015.1873,0.0457,-0.6339,-0.7587
1772931107015.1873,0.0484,-0.6353,-0.7591
1772931107015.1873,0.0483,-0.6348,-0.7563
1772931107015.1873,0.0487,-0.6342,-0.754
1772931107015.1873,0.049,-0.634,-0.7553
1772931107015.1873,0.0531,-0.6343,-0.7494
1772931107015.1873,0.0552,-0.6321,-0.751
1772931107015.1873,0.0559,-0.6337,-0.7504
1772931107031.2383,0.0584,-0.6314,-0.7521
1772931107031.2383,0.057,-0.6305,-0.7496
1772931107031.2383,0.058,-0.6307,-0.7516
1772931107031.2383,0.057,-0.6309,-0.7491
1772931107031.2383,0.0574,-0.6312,-0.7518
1772931107031.2383,0.0553,-0.6331,-0.7518
1772931107031.2383,0.0553,-0.6352,-0.7517
1772931107031.2383,0.0564,-0.635,-0.752
1772931107046.778,0.0525,-0.634,-0.7506
1772931107046.778,0.0523,-0.6338,-0.7535
1772931107046.778,0.0511,-0.6325,-0.7507
1772931107046.778,0.0503,-0.6349,-0.7497
1772931107046.778,0.0493,-0.6336,-0.7531
1772931107062.7795,0.0496,-0.6307,-0.752
1772931107062.7795,0.0505,-0.6329,-0.751
1772931107062.7795,0.0476,-0.6337,-0.7496
1772931107062.7795,0.0492,-0.6336,-0.7508
1772931107062.7795,0.0503,-0.6355,-0.7501
1772931107062.7795,0.0499,-0.6315,-0.7499
1772931107062.7795,0.0506,-0.6314,-0.7485
1772931107062.7795,0.0491,-0.6318,-0.7483
1772931107078.3118,0.0323,-0.63,-0.7462
1772931107078.3118,0.0483,-0.6324,-0.7472
1772931107078.3118,0.0506,-0.6323,-0.744
1772931107078.3118,0.0493,-0.6296,-0.7462
1772931107078.3118,0.049,-0.6285,-0.7468
1772931107078.3118,0.0513,-0.6263,-0.7477
1772931107078.3118,0.0519,-0.6263,-0.7483
1772931107078.3118,0.0499,-0.6278,-0.746
1772931107092.9854,0.0504,-0.6268,-0.7463
1772931107092.9854,0.0506,-0.6271,-0.7442
1772931107092.9854,0.0476,-0.6262,-0.7483
1772931107092.9854,0.0486,-0.6252,-0.7449
1772931107092.9854,0.0466,-0.6262,-0.746
1772931107092.9854,0.0469,-0.6246,-0.7466
1772931107092.9854,0.0475,-0.6242,-0.7469
1772931107092.9854,0.0462,-0.624,-0.7445
1772931107108.2297,0.0461,-0.6232,-0.7451
1772931107108.2297,0.0455,-0.6249,-0.7448
1772931107108.2297,0.0454,-0.6234,-0.7447
1772931107108.2297,0.0449,-0.6246,-0.7453
1772931107108.2297,0.0474,-0.6242,-0.7464
1772931107108.2297,0.0451,-0.6259,-0.7471
1772931107108.2297,0.0473,-0.6274,-0.7432
1772931107108.2297,0.0467,-0.6263,-0.7455
1772931107124.2695,0.0464,-0.6296,-0.7462
1772931107124.2695,0.0451,-0.6279,-0.7438
1772931107124.2695,0.0473,-0.6282,-0.7451
1772931107124.2695,0.0467,-0.6271,-0.7442
1772931107124.2695,0.047,-0.627,-0.7448
1772931107124.2695,0.0487,-0.628,-0.744
1772931107139.5703,0.0468,-0.63,-0.7451
1772931107139.5703,0.0484,-0.6282,-0.7441
1772931107139.5703,0.0462,-0.6279,-0.7459
1772931107139.5703,0.0457,-0.6282,-0.7466
1772931107139.5703,0.047,-0.6294,-0.7475
1772931107139.5703,0.0508,-0.6304,-0.7472
1772931107139.5703,0.0475,-0.6303,-0.7482
1772931107139.5703,0.0496,-0.6312,-0.7468
1772931107154.6187,0.0497,-0.6294,-0.7493
1772931107154.6187,0.0498,-0.6296,-0.7477
1772931107154.6187,0.047,-0.6273,-0.753
1772931107154.6187,0.0457,-0.6287,-0.7488
1772931107154.6187,0.0473,-0.6311,-0.7479
1772931107154.6187,0.0452,-0.631,-0.7474
1772931107154.6187,0.0471,-0.629,-0.7487
1772931107154.6187,0.0462,-0.6305,-0.765
1772931107170.2405,0.0461,-0.6321,-0.7513
1772931107170.2405,0.0454,-0.6303,-0.7508
1772931107170.2405,0.0483,-0.6312,-0.7508
1772931107170.2405,0.049,-0.631,-0.7518
1772931107170.2405,0.0477,-0.6318,-0.7525
1772931107170.2405,0.05,-0.6319,-0.7537
1772931107170.2405,0.0511,-0.6343,-0.7503
1772931107170.2405,0.0523,-0.6335,-0.7531
1772931107186.3171,0.0501,-0.6335,-0.7498
1772931107186.3171,0.0499,-0.6354,-0.7523
1772931107186.3171,0.0525,-0.6339,-0.7494
1772931107186.3171,0.0521,-0.6346,-0.7504
1772931107186.3171,0.0548,-0.6357,-0.7493
1772931107186.3171,0.0521,-0.6341,-0.7488
1772931107186.3171,0.052,-0.636,-0.7507
1772931107186.3171,0.0517,-0.6357,-0.7491
1772931107202.0845,0.054,-0.6323,-0.7491
1772931107202.0845,0.0509,-0.6345,-0.7508
1772931107202.0845,0.0504,-0.6348,-0.7517
1772931107202.0845,0.0503,-0.6356,-0.7515
1772931107202.0845,0.051,-0.634,-0.7515
1772931107217.5867,0.0518,-0.6338,-0.7502
1772931107217.5867,0.0486,-0.6338,-0.7507
1772931107217.5867,0.0508,-0.6337,-0.7501
1772931107217.5867,0.0487,-0.634,-0.7495
1772931107217.5867,0.0484,-0.6335,-0.7503
1772931107217.5867,0.0501,-0.6348,-0.7482
1772931107217.5867,0.0465,-0.6364,-0.748
1772931107217.5867,0.0486,-0.6334,-0.7482
1772931107232.671,0.0473,-0.6363,-0.7471
1772931107232.671,0.0473,-0.6324,-0.7494
1772931107232.671,0.0459,-0.6332,-0.7488
1772931107232.671,0.0486,-0.6312,-0.7495
1772931107232.671,0.0471,-0.6299,-0.751
1772931107232.671,0.0495,-0.6314,-0.7493
1772931107232.671,0.0497,-0.6274,-0.7492
1772931107232.671,0.0533,-0.63,-0.7476
1772931107248.2742,0.054,-0.6309,-0.7451
1772931107248.2742,0.0517,-0.6295,-0.746
1772931107248.2742,0.0518,-0.6304,-0.748
1772931107248.2742,0.0526,-0.6307,-0.7499
1772931107248.2742,0.052,-0.6306,-0.7487
1772931107248.2742,0.0501,-0.6296,-0.7476
1772931107248.2742,0.0522,-0.6312,-0.7477
1772931107248.2742,0.0493,-0.6314,-0.7457
1772931107263.8086,0.0484,-0.6314,-0.7458
1772931107263.8086,0.0501,-0.6324,-0.7463
1772931107263.8086,0.0537,-0.63,-0.7449
1772931107263.8086,0.0518,-0.6272,-0.7469
1772931107263.8086,0.0509,-0.6276,-0.7455
1772931107263.8086,0.0507,-0.6273,-0.7481
1772931107263.8086,0.0489,-0.6265,-0.7515
1772931107263.8086,0.048,-0.6299,-0.7507
1772931107279.4614,0.0449,-0.629,-0.7485
1772931107279.4614,0.0456,-0.6288,-0.7479
1772931107279.4614,0.0449,-0.6311,-0.7496
1772931107279.4614,0.0443,-0.6316,-0.752
1772931107279.4614,0.0458,-0.6324,-0.7482
1772931107295.1355,0.046,-0.6326,-0.7498
1772931107295.1355,0.0453,-0.6328,-0.7493
1772931107295.1355,0.0461,-0.6332,-0.7476
1772931107295.1355,0.0447,-0.6312,-0.7475
1772931107295.1355,0.0401,-0.63,-0.7502
1772931107295.1355,0.0451,-0.6315,-0.7482
1772931107295.1355,0.0454,-0.6324,-0.7499
1772931107295.1355,0.047,-0.631,-0.7476
1772931107311.203,0.0462,-0.6327,-0.749
1772931107311.203,0.0474,-0.6326,-0.7463
1772931107311.203,0.0484,-0.6309,-0.7479
1772931107311.203,0.0492,-0.6307,-0.749
1772931107311.203,0.0507,-0.6276,-0.7482
1772931107311.203,0.0497,-0.6282,-0.7486
1772931107311.203,0.0479,-0.6289,-0.7482
1772931107311.203,0.0497,-0.6301,-0.7496
1772931107326.7776,0.0495,-0.6318,-0.7466
1772931107326.7776,0.0524,-0.6287,-0.749
1772931107326.7776,0.0482,-0.632,-0.7472
1772931107326.7776,0.0486,-0.6292,-0.7479
1772931107326.7776,0.0472,-0.631,-0.7501
1772931107326.7776,0.0519,-0.632,-0.7504
1772931107326.7776,0.0502,-0.6314,-0.7501
1772931107326.7776,0.0495,-0.6295,-0.7502
1772931107342.3418,0.0476,-0.6301,-0.7492
1772931107342.3418,0.0487,-0.6313,-0.7479
1772931107342.3418,0.0512,-0.6295,-0.7501
1772931107342.3418,0.0492,-0.6307,-0.7492
1772931107342.3418,0.0473,-0.6318,-0.7496
1772931107342.3418,0.0512,-0.6302,-0.7518
1772931107342.3418,0.0493,-0.6302,-0.7504
1772931107342.3418,0.0476,-0.6307,-0.7523
1772931107358.394,0.0502,-0.6281,-0.7483
1772931107358.394,0.049,-0.6278,-0.7513
1772931107358.394,0.0492,-0.6266,-0.7489
1772931107358.394,0.0493,-0.6287,-0.748
1772931107358.394,0.0493,-0.6266,-0.7472
1772931107358.394,0.0514,-0.6302,-0.7505
1772931107358.394,0.049,-0.6282,-0.7502
1772931107358.394,0.0493,-0.6269,-0.7471
1772931107373.9785,0.0513,-0.6281,-0.7481
1772931107373.9785,0.0505,-0.6303,-0.7488
1772931107373.9785,0.0508,-0.6289,-0.7487
1772931107373.9785,0.0509,-0.6308,-0.7476
1772931107373.9785,0.0503,-0.6323,-0.7473
1772931107373.9785,0.0507,-0.6313,-0.7476
1772931107389.5186,0.0489,-0.6324,-0.7486
1772931107389.5186,0.0512,-0.6334,-0.7461
1772931107389.5186,0.0505,-0.6346,-0.7464
1772931107389.5186,0.0533,-0.6328,-0.7473
1772931107389.5186,0.0499,-0.6338,-0.751
1772931107389.5186,0.0496,-0.6343,-0.7504
1772931107389.5186,0.0478,-0.6325,-0.7482
1772931107389.5186,0.0479,-0.634,-0.7471
1772931107405.1035,0.0484,-0.6349,-0.7469
1772931107405.1035,0.0486,-0.6359,-0.7465
1772931107405.1035,0.0498,-0.6356,-0.7443
1772931107405.1035,0.049,-0.6338,-0.7462
1772931107405.1035,0.0467,-0.6335,-0.7466
1772931107405.1035,0.0475,-0.6348,-0.7432
1772931107405.1035,0.0474,-0.6342,-0.7444
1772931107405.1035,0.0483,-0.6358,-0.7458
1772931107420.6448,0.0476,-0.6357,-0.7434
1772931107420.6448,0.048,-0.6345,-0.7433
1772931107420.6448,0.0462,-0.6351,-0.7415
1772931107420.6448,0.0466,-0.6372,-0.7443
1772931107420.6448,0.0472,-0.6357,-0.7443
1772931107420.6448,0.0464,-0.6374,-0.7437
1772931107420.6448,0.0457,-0.6368,-0.7404
1772931107420.6448,0.0465,-0.6395,-0.7419
1772931107436.0105,0.0464,-0.6363,-0.7413
1772931107436.0105,0.0479,-0.6359,-0.7405
1772931107436.0105,0.0464,-0.6343,-0.7424
1772931107436.0105,0.0476,-0.6345,-0.7438
1772931107436.0105,0.05,-0.6359,-0.7423
1772931107436.0105,0.0495,-0.6356,-0.7427
1772931107436.0105,0.0469,-0.6342,-0.7426
1772931107436.0105,0.049,-0.6353,-0.7451
1772931107451.4243,0.0515,-0.6319,-0.7427
1772931107451.4243,0.0473,-0.6317,-0.7436
1772931107451.4243,0.0466,-0.6344,-0.743
1772931107451.4243,0.047,-0.6315,-0.7449
1772931107451.4243,0.0468,-0.631,-0.7421
1772931107467.472,0.0465,-0.6289,-0.7451
1772931107467.472,0.0443,-0.631,-0.7472
1772931107467.472,0.0475,-0.6296,-0.7462
1772931107467.472,0.0475,-0.6299,-0.7469
1772931107467.472,0.047,-0.6296,-0.7468
1772931107467.472,0.0462,-0.6267,-0.7487
1772931107467.472,0.0459,-0.6273,-0.7488
1772931107467.472,0.0445,-0.6292,-0.7487
1772931107483.5037,0.0451,-0.6315,-0.7459
1772931107483.5037,0.0473,-0.635,-0.7463
1772931107483.5037,0.0484,-0.6337,-0.7441
1772931107483.5037,0.0498,-0.6327,-0.743
1772931107483.5037,0.0501,-0.6345,-0.7391
1772931107483.5037,0.0497,-0.6346,-0.7385
1772931107483.5037,0.0508,-0.6353,-0.7343
1772931107483.5037,0.0507,-0.6359,-0.7361
1772931107498.5789,0.0504,-0.6376,-0.737
1772931107498.5789,0.0525,-0.6351,-0.732
1772931107498.5789,0.0528,-0.6373,-0.729
1772931107498.5789,0.0497,-0.6368,-0.7282
1772931107498.5789,0.0493,-0.6376,-0.725
1772931107498.5789,0.0476,-0.6337,-0.7274
1772931107498.5789,0.0407,-0.6301,-0.7321
1772931107498.5789,0.0365,-0.6265,-0.7397
1772931107514.122,0.035,-0.6248,-0.7476
1772931107514.122,0.0332,-0.6261,-0.7512
1772931107514.122,0.04,-0.6278,-0.7551
1772931107514.122,0.0377,-0.6315,-0.7559
1772931107514.122,0.0432,-0.6274,-0.7638
1772931107514.122,0.0424,-0.6259,-0.7698
1772931107514.122,0.042,-0.6214,-0.7763
1772931107514.122,0.0433,-0.6181,-0.7803
1772931107530.1604,0.0439,-0.6187,-0.781
1772931107530.1604,0.0453,-0.6232,-0.7836
1772931107530.1604,0.0552,-0.6296,-0.7787
1772931107530.1604,0.0561,-0.6326,-0.7772
1772931107530.1604,0.0619,-0.6315,-0.7759
1772931107530.1604,0.0662,-0.6343,-0.7671
1772931107530.1604,0.0662,-0.6298,-0.7662
1772931107530.1604,0.068,-0.6312,-0.758
1772931107546.1157,0.0636,-0.6301,-0.7513
1772931107546.1157,0.0629,-0.6316,-0.7462
1772931107546.1157,0.0643,-0.6325,-0.7393
1772931107546.1157,0.0618,-0.6287,-0.7333
1772931107546.1157,0.0584,-0.6316,-0.7299
1772931107561.4783,0.0569,-0.6327,-0.727
1772931107561.4783,0.0522,-0.6371,-0.7214
1772931107561.4783,0.049,-0.6425,-0.7146
1772931107561.4783,0.0483,-0.6443,-0.716
1772931107561.4783,0.0449,-0.6456,-0.7128
1772931107561.4783,0.0403,-0.6463,-0.7164
1772931107561.4783,0.0416,-0.6495,-0.7149
1772931107561.4783,0.0368,-0.6483,-0.7192
1772931107577.206,0.0327,-0.6456,-0.7228
1772931107577.206,0.0309,-0.6464,-0.728
1772931107577.206,0.0284,-0.6452,-0.7293
1772931107577.206,0.0266,-0.6435,-0.7352
1772931107577.206,0.0264,-0.6429,-0.7396
1772931107577.206,0.0291,-0.6403,-0.7431
1772931107577.206,0.0301,-0.6351,-0.7487
1772931107577.206,0.0332,-0.6328,-0.7524
1772931107592.7673,0.0338,-0.6334,-0.7569
1772931107592.7673,0.0354,-0.6295,-0.7553
1772931107592.7673,0.0367,-0.6278,-0.759
1772931107592.7673,0.0403,-0.6278,-0.7619
1772931107592.7673,0.0406,-0.6284,-0.7651
1772931107592.7673,0.045,-0.6309,-0.7657
1772931107592.7673,0.0454,-0.6324,-0.7709
1772931107592.7673,0.0463,-0.6312,-0.7707
1772931107608.3887,0.0498,-0.6334,-0.7718
1772931107608.3887,0.0549,-0.6318,-0.7738
1772931107608.3887,0.0581,-0.6319,-0.7685
1772931107608.3887,0.0634,-0.6331,-0.7669
1772931107608.3887,0.0667,-0.6329,-0.7654
1772931107608.3887,0.0682,-0.6317,-0.761
1772931107608.3887,0.0713,-0.6287,-0.7574
1772931107608.3887,0.0709,-0.6295,-0.754
1772931107623.9546,0.0697,-0.6282,-0.7542
1772931107623.9546,0.0698,-0.6304,-0.7557
1772931107623.9546,0.0645,-0.6312,-0.7562
1772931107623.9546,0.0617,-0.6314,-0.7539
1772931107623.9546,0.059,-0.635,-0.7533
1772931107623.9546,0.0545,-0.6366,-0.7603
1772931107639.4958,0.0542,-0.6374,-0.7567
1772931107639.4958,0.0502,-0.6384,-0.7611
1772931107639.4958,0.0505,-0.6418,-0.7599
1772931107639.4958,0.0509,-0.6401,-0.7597
1772931107639.4958,0.0468,-0.6406,-0.7583
1772931107639.4958,0.0442,-0.6396,-0.757
1772931107639.4958,0.0314,-0.6376,-0.753
1772931107639.4958,0.0479,-0.6383,-0.7507
1772931107654.5256,0.0493,-0.6382,-0.7496
1772931107654.5256,0.0489,-0.6364,-0.7435
1772931107654.5256,0.0483,-0.6359,-0.7422
1772931107654.5256,0.0489,-0.6357,-0.7408
1772931107654.5256,0.0492,-0.637,-0.7385
1772931107654.5256,0.0506,-0.6358,-0.739
1772931107654.5256,0.049,-0.6352,-0.7352
1772931107654.5256,0.0484,-0.6376,-0.7382
1772931107669.5752,0.0486,-0.6335,-0.7366
1772931107669.5752,0.0468,-0.6368,-0.7355
1772931107669.5752,0.0454,-0.6306,-0.7346
1772931107669.5752,0.0444,-0.6315,-0.7365
1772931107669.5752,0.0425,-0.6286,-0.7349
1772931107669.5752,0.0424,-0.6255,-0.7359
1772931107669.5752,0.0431,-0.6251,-0.7386
1772931107669.5752,0.0437,-0.6251,-0.738
1772931107684.6226,0.0473,-0.622,-0.7391
1772931107684.6226,0.0456,-0.6218,-0.7421
1772931107684.6226,0.0457,-0.6219,-0.7399
1772931107684.6226,0.0461,-0.6201,-0.7408
1772931107684.6226,0.0457,-0.6195,-0.7438
1772931107700.7017,0.0471,-0.619,-0.7409
1772931107700.7017,0.0476,-0.6212,-0.7432
1772931107700.7017,0.0449,-0.619,-0.7449
1772931107700.7017,0.0447,-0.6215,-0.7447
1772931107700.7017,0.0467,-0.6191,-0.7457
1772931107700.7017,0.0465,-0.6221,-0.7436
1772931107700.7017,0.0463,-0.6191,-0.7457
1772931107700.7017,0.0454,-0.6212,-0.7435
1772931107716.289,0.047,-0.6206,-0.7466
1772931107716.289,0.0484,-0.6224,-0.7444
1772931107716.289,0.0475,-0.6221,-0.7455
1772931107716.289,0.049,-0.6216,-0.7465
1772931107716.289,0.0494,-0.6243,-0.7469
1772931107716.289,0.0514,-0.6251,-0.7453
1772931107716.289,0.049,-0.6268,-0.7486
1772931107716.289,0.05,-0.6278,-0.748
1772931107731.7634,0.0468,-0.6263,-0.7507
1772931107731.7634,0.0483,-0.6256,-0.7482
1772931107731.7634,0.0468,-0.6235,-0.7528
1772931107731.7634,0.0476,-0.6232,-0.7535
1772931107731.7634,0.0487,-0.6227,-0.7577
1772931107731.7634,0.0454,-0.6227,-0.7608
1772931107731.7634,0.0428,-0.6391,-0.7572
1772931107731.7634,0.0467,-0.6303,-0.7565
1772931107748.2092,0.0567,-0.6342,-0.7554
1772931107748.2092,0.0603,-0.6337,-0.7516
1772931107748.2092,0.0622,-0.6346,-0.749
1772931107748.2092,0.0611,-0.6323,-0.7465
1772931107748.2092,0.0577,-0.6347,-0.7465
1772931107748.2092,0.0579,-0.6343,-0.7426
1772931107748.2092,0.0517,-0.6339,-0.745
1772931107748.2092,0.0463,-0.6374,-0.743
1772931107763.8032,0.0459,-0.6374,-0.7441
1772931107763.8032,0.0429,-0.6414,-0.7461
1772931107763.8032,0.0412,-0.6415,-0.7444
1772931107763.8032,0.0415,-0.6423,-0.7483
1772931107763.8032,0.0411,-0.6425,-0.7504
1772931107763.8032,0.0378,-0.644,-0.749
1772931107763.8032,0.0382,-0.6426,-0.7496
1772931107763.8032,0.0362,-0.6398,-0.7527
1772931107779.3503,0.0422,-0.6432,-0.7516
1772931107779.3503,0.0439,-0.6404,-0.7529
1772931107779.3503,0.0443,-0.6394,-0.7498
1772931107779.3503,0.0436,-0.6374,-0.7565
1772931107779.3503,0.045,-0.6371,-0.7578
1772931107795.4058,0.0459,-0.6357,-0.7582
1772931107795.4058,0.0438,-0.6335,-0.7596
1772931107795.4058,0.0459,-0.6345,-0.7609
1772931107795.4058,0.0467,-0.6347,-0.7591
1772931107795.4058,0.0467,-0.6345,-0.7589
1772931107795.4058,0.0503,-0.6361,-0.7584
1772931107795.4058,0.0477,-0.6368,-0.7547
1772931107795.4058,0.0525,-0.6356,-0.7553
1772931107810.4602,0.0535,-0.6367,-0.7517
1772931107810.4602,0.053,-0.6364,-0.7524
1772931107810.4602,0.0551,-0.636,-0.7508
1772931107810.4602,0.0556,-0.6318,-0.7518
1772931107810.4602,0.0547,-0.6307,-0.7507
1772931107810.4602,0.0561,-0.63,-0.7538
1772931107810.4602,0.0563,-0.6285,-0.7507
1772931107810.4602,0.0594,-0.6309,-0.7535
1772931107825.5142,0.0564,-0.6286,-0.7512
1772931107825.5142,0.0551,-0.6317,-0.7537
1772931107825.5142,0.0544,-0.6301,-0.7515
1772931107825.5142,0.0567,-0.6318,-0.7511
1772931107825.5142,0.0567,-0.6284,-0.7472
1772931107825.5142,0.0568,-0.6294,-0.7504
1772931107825.5142,0.0551,-0.6289,-0.7472
1772931107825.5142,0.0547,-0.6296,-0.7474
1772931107841.513,0.0562,-0.6301,-0.7482
1772931107841.513,0.0525,-0.6298,-0.7487
1772931107841.513,0.0523,-0.6287,-0.7473
1772931107841.513,0.0504,-0.6279,-0.7474
1772931107841.513,0.0519,-0.6296,-0.7463
1772931107841.513,0.0501,-0.6296,-0.7441
1772931107841.513,0.0489,-0.6301,-0.7455
1772931107841.513,0.0471,-0.6307,-0.7444
1772931107856.5828,0.0453,-0.6334,-0.7455
1772931107856.5828,0.0461,-0.6327,-0.7463
1772931107856.5828,0.0479,-0.6326,-0.7462
1772931107856.5828,0.0486,-0.6302,-0.7458
1772931107856.5828,0.0453,-0.6327,-0.7492
1772931107856.5828,0.0461,-0.6293,-0.7462
1772931107872.326,0.0439,-0.6303,-0.747
1772931107872.326,0.0447,-0.6299,-0.7481
1772931107872.326,0.0463,-0.6304,-0.7479
1772931107872.326,0.0485,-0.6265,-0.7466
1772931107872.326,0.047,-0.6294,-0.7432
1772931107872.326,0.0483,-0.6276,-0.7472
1772931107872.326,0.05,-0.6263,-0.7459
1772931107872.326,0.0492,-0.629,-0.7472
1772931107888.3862,0.0483,-0.6272,-0.7473
1772931107888.3862,0.0496,-0.6277,-0.7462
1772931107888.3862,0.0478,-0.6263,-0.7457
1772931107888.3862,0.0483,-0.627,-0.7472
1772931107888.3862,0.0467,-0.6263,-0.7487
1772931107888.3862,0.0432,-0.6261,-0.7468
1772931107888.3862,0.0443,-0.6252,-0.749
1772931107888.3862,0.0461,-0.6249,-0.7478
1772931107903.4272,0.0463,-0.6261,-0.7447
1772931107903.4272,0.0472,-0.6274,-0.7466
1772931107903.4272,0.0477,-0.6258,-0.7478
1772931107903.4272,0.0473,-0.6261,-0.7471
1772931107903.4272,0.047,-0.6273,-0.7488
1772931107903.4272,0.0461,-0.6284,-0.7485
1772931107903.4272,0.0473,-0.6287,-0.7466
1772931107903.4272,0.0491,-0.63,-0.7473
1772931107919.4868,0.0496,-0.6291,-0.7485
1772931107919.4868,0.0472,-0.6291,-0.7453
1772931107919.4868,0.0455,-0.6255,-0.7487
1772931107919.4868,0.0468,-0.629,-0.7468
1772931107919.4868,0.047,-0.6276,-0.7497
1772931107919.4868,0.0461,-0.6298,-0.7483
1772931107919.4868,0.0466,-0.6277,-0.7488
1772931107919.4868,0.0477,-0.6287,-0.7483
1772931107935.0193,0.0489,-0.6298,-0.7469
1772931107935.0193,0.0473,-0.6293,-0.7502
1772931107935.0193,0.049,-0.6306,-0.7484
1772931107935.0193,0.0484,-0.6314,-0.7474
1772931107935.0193,0.0479,-0.6327,-0.7486
1772931107950.7998,0.0479,-0.6319,-0.7476
1772931107950.7998,0.0484,-0.631,-0.7499
1772931107950.7998,0.0468,-0.6316,-0.7499
1772931107950.7998,0.0481,-0.6327,-0.7491
1772931107950.7998,0.0449,-0.6312,-0.7515
1772931107950.7998,0.0473,-0.6318,-0.7523
1772931107950.7998,0.0483,-0.6326,-0.7504
1772931107950.7998,0.0476,-0.629,-0.7502
1772931107966.3657,0.0488,-0.6303,-0.7495
1772931107966.3657,0.0492,-0.6309,-0.7499
1772931107966.3657,0.0489,-0.6309,-0.7494
1772931107966.3657,0.0486,-0.6343,-0.7503
1772931107966.3657,0.0493,-0.6342,-0.7487
1772931107966.3657,0.0487,-0.6324,-0.7501
1772931107966.3657,0.0503,-0.6337,-0.7487
1772931107966.3657,0.0468,-0.6318,-0.7479
1772931107982.4126,0.0481,-0.6338,-0.7505
1772931107982.4126,0.0483,-0.6349,-0.7472
1772931107982.4126,0.0502,-0.6326,-0.7483
1772931107982.4126,0.0486,-0.6311,-0.7507
1772931107982.4126,0.0506,-0.6327,-0.7455
1772931107982.4126,0.0497,-0.6338,-0.7476
1772931107982.4126,0.0491,-0.6324,-0.7477
1772931107982.4126,0.0517,-0.6327,-0.7465
1772931107997.468,0.0528,-0.6328,-0.7462
1772931107997.468,0.0526,-0.6312,-0.7458
1772931107997.468,0.0537,-0.6343,-0.7489
1772931107997.468,0.0534,-0.6359,-0.7471
1772931107997.468,0.0522,-0.6334,-0.7447
1772931107997.468,0.0523,-0.6339,-0.7484
1772931107997.468,0.049,-0.6356,-0.7508
1772931107997.468,0.049,-0.6365,-0.7472
1772931108013.0054,0.0499,-0.6351,-0.7491
1772931108013.0054,0.05,-0.6335,-0.7521
1772931108013.0054,0.0509,-0.6346,-0.7482
1772931108013.0054,0.0518,-0.6341,-0.7471
1772931108013.0054,0.0496,-0.632,-0.7491
1772931108028.556,0.0506,-0.634,-0.749
1772931108028.556,0.0509,-0.6334,-0.7485
1772931108028.556,0.0475,-0.6311,-0.7491
1772931108028.556,0.0483,-0.631,-0.7509
1772931108028.556,0.0491,-0.6311,-0.749
1772931108028.556,0.0506,-0.6306,-0.7496
1772931108028.556,0.0508,-0.6304,-0.7502
